id,host_id,host_since,host_response_time_hours,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_name,latitude,longitude,property_type,room_type,nbr_accommodates,nbr_bathrooms,nbr_bedrooms,nbr_beds,list_amenities,price_CAD,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,nbr_of_reviews,nbr_of_reviews_ltm,nbr_of_reviews_l30d,availability_eoy,nbr_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_license,has_review,host_response_rate_missing,host_response_time_missing,host_acceptance_rate_missing,nbr_amenities,has_sauna,has_gym,has_air_conditioning,has_heating,has_free_parking,has_pool,has_hot_tub,has_balcony,has_fireplace,has_elevator,has_view,has_dishwasher,is_entire_place,is_private_room,has_shared_bath,dist_to_PVM_km,hosting_years,log_price
812430859645647983,491467437,2022-12-14,1.0,1.0,1.0,0.0,23,23,"['email', 'phone']",1,1,Ville-Marie,45.505328,-73.561758,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Washer""]",202.0,1,160,1.0,14,41,71,108,16,0,0,108,1,0,4.69,1,23,23,0,0,0.56,1,1,0,0,0,49,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.9983925635860371,2.504109589041096,5.313205979041787
812446147000862832,491467437,2022-12-14,1.0,1.0,1.0,0.0,23,23,"['email', 'phone']",1,1,Ville-Marie,45.505328,-73.561758,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Washer""]",202.0,1,160,1.0,25,55,85,122,4,0,0,122,0,0,3.5,1,23,23,0,0,0.14,1,1,0,0,0,49,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.9983925635860371,2.504109589041096,5.313205979041787
812448578666128089,491467437,2022-12-14,1.0,1.0,1.0,0.0,23,23,"['email', 'phone']",1,1,Ville-Marie,45.505328,-73.561758,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Drying rack for clothing"", ""Elevator"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Washer""]",202.0,1,160,1.0,27,57,87,124,13,1,0,124,0,6,4.54,1,23,23,0,0,0.45,1,1,0,0,0,51,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.9983925635860371,2.504109589041096,5.313205979041787
812561308507634286,483496496,2022-10-13,1.0,1.0,0.98,0.0,20,20,"['phone', 'work_email']",1,1,Ville-Marie,45.50161174936743,-73.5582419570922,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Exterior security cameras on property"", ""Kitchen"", ""Self check-in"", ""Smart lock"", ""Stove"", ""Shampoo"", ""Radiant heating"", ""Paid street parking off premises"", ""Coffee maker: drip coffee maker"", ""Iron"", ""Window guards"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Long term stays allowed"", ""Shared backyard"", ""Room-darkening shades"", ""Stainless steel oven"", ""Washer"", ""Shared gym in building""]",292.0,2,365,1.0,22,44,74,349,79,27,0,173,35,162,4.82,1,20,20,0,0,2.76,1,1,0,0,0,37,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1.001353351668458,2.673972602739726,5.680172609017068
812727013001229196,497708363,2023-01-24,1.0,1.0,0.95,1.0,1,1,"['email', 'phone']",1,1,Villeray-Saint-Michel-Parc-Extension,45.54280994358826,-73.612216559437,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Wifi"", ""Dove conditioner"", ""Toaster"", ""Exterior security cameras on property"", ""Cleaning products"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Dove body soap"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Shared patio or balcony"", ""First aid kit"", ""Self check-in"", ""Smart lock"", ""Clothing storage: closet"", ""Radiant heating"", ""Free street parking"", ""Paid street parking off premises"", ""Iron"", ""Shared backyard \u2013 Not fully fenced"", ""Kenmore stainless steel electric stove"", ""Cooking basics"", ""Dove shampoo"", ""Kenmore refrigerator"", ""Coffee maker: Keurig coffee machine"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Free driveway parking on premises \u2013 1 space"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""EV charger"", ""AC - split type ductless system"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Dishes and silverware"", ""Private entrance"", ""Central heating"", ""Dedicated workspace"", ""Shower gel"", ""Single level home"", ""Long term stays allowed"", ""Game console: PS4"", ""JBL sound system with Bluetooth and aux"", ""Freezer"", ""Park view"", ""Kenmore stainless steel oven"", ""Dishwasher"", ""Room-darkening shades"", ""Mosquito net"", ""55 inch HDTV with Roku, Netflix, Amazon Prime Video, standard cable"", ""Blender""]",221.0,2,35,1.0,9,9,15,95,43,30,2,95,23,180,4.91,0,1,1,0,0,1.75,1,1,0,0,0,63,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,5.8881961502490405,2.3917808219178083,5.402677381872279
812999845486919488,483496496,2022-10-13,1.0,1.0,0.98,0.0,20,20,"['phone', 'work_email']",1,1,Ville-Marie,45.5006,-73.55834,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Wifi"", ""Toaster"", ""High chair"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Exterior security cameras on property"", ""Dryer"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Smart lock"", ""Shampoo"", ""Paid parking off premises"", ""Safe"", ""Iron"", ""Window guards"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Electric stove"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Long term stays allowed"", ""Mini fridge"", ""Crib"", ""Washer"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Shared gym in building""]",208.0,2,365,1.0,30,60,90,365,58,22,0,188,25,132,4.67,1,20,20,0,0,2.08,1,1,0,0,0,50,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0.9633840001352073,2.673972602739726,5.342334251964811
813113258451677552,128721394,2017-05-03,4.0,1.0,0.93,0.0,1,1,"['email', 'phone']",1,1,Mercier-Hochelaga-Maisonneuve,45.57499916125536,-73.5494223809509,Entire home,Entire home/apt,6,1.0,3.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Patio or balcony"", ""Bidet"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Dining table"", ""Extra pillows and blankets"", ""Private backyard"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Free parking on premises"", ""Shampoo"", ""Free dryer"", ""Board games"", ""Trash compactor"", ""Oven"", ""Coffee maker: drip coffee maker"", ""Safe"", ""Iron"", ""Coffee"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Air conditioning"", ""Refrigerator"", ""Lockbox"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Ceiling fan"", ""Microwave"", ""Central heating"", ""Dedicated workspace"", ""Shower gel"", ""Portable fans"", ""Freezer"", ""Dishwasher"", ""Washer"", ""Children\u2019s dinnerware""]",245.0,2,28,1.0,8,17,39,77,66,19,0,61,29,114,4.82,0,1,1,0,0,2.44,1,1,0,0,0,50,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,8.639973946741408,8.123287671232877,5.5053315359323625
813950086330625858,483496496,2022-10-13,1.0,1.0,0.98,0.0,20,20,"['phone', 'work_email']",1,1,Ville-Marie,45.50141,-73.55816,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Coffee maker: Nespresso"", ""Patio or balcony"", ""Bidet"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Exterior security cameras on property"", ""Gym"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Smart lock"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Oven"", ""Safe"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Long term stays allowed""]",254.0,2,365,1.0,18,41,71,346,69,24,1,170,30,144,4.8,1,20,20,0,0,2.4,1,1,0,0,0,44,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1.0004170978624365,2.673972602739726,5.541263545158426
814478173006095261,139878444,2017-07-11,1.0,1.0,0.99,0.0,5,7,"['email', 'phone']",1,1,Le Sud-Ouest,45.48137,-73.56952,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Toaster"", ""Cleaning products"", ""Baking sheet"", ""Dining table"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Stove"", ""Clothing storage: closet"", ""Free street parking"", ""Oven"", ""Coffee"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Bread maker"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""55 inch HDTV with Amazon Prime Video, Netflix, Roku"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Microwave"", ""Dishes and silverware"", ""Private entrance"", ""Dedicated workspace"", ""Single level home"", ""Long term stays allowed"", ""Portable air conditioning"", ""Portable fans"", ""Freezer"", ""Dishwasher"", ""Room-darkening shades"", ""Arcade games"", ""Blender""]",225.0,1,365,1.0,5,14,21,75,73,30,1,75,31,180,4.79,0,3,3,0,0,2.62,1,1,0,0,0,46,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.9282286454760382,7.934246575342466,5.420534999272286
814589087634305590,489341864,2022-11-27,1.0,1.0,1.0,1.0,13,16,"['email', 'phone']",1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46558414327616,-73.6150192016046,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Baking sheet"", ""Dining table"", ""Gym"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Smart lock"", ""Shampoo"", ""Clothing storage: closet"", ""Free street parking"", ""Outdoor dining area"", ""Samsung electric stove"", ""Iron"", ""Coffee"", ""TV"", ""Paid parking on premises"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Crib"", ""Dishwasher"", ""Stainless steel oven"", ""Outdoor furniture""]",111.0,3,365,1.0,14,44,74,224,64,18,0,173,20,108,4.89,0,13,13,0,0,2.21,1,1,0,0,0,46,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,5.0655898898418625,2.5506849315068494,4.718498871295094
